rep_index,old_ms,new_ms
590,0.00100000761449337,0.12129999231547117
591,0.001100008375942707,0.12349997996352613
592,0.001100008375942707,0.12310000602155924
593,0.00100000761449337,0.12489999062381685
594,0.001200009137392044,0.15109998639672995
595,0.002100015990436077,0.15669999993406236
596,0.0010999792721122503,0.12700000661425292
597,0.001100008375942707,0.1238000113517046
598,0.00100000761449337,0.12389998300932348
599,0.00100000761449337,0.12539999443106353
600,0.001100008375942707,0.12389998300932348
601,0.00100000761449337,0.12270000297576189
602,0.0009999785106629133,0.1314000110141933
603,0.0010999792721122503,0.12520002201199532
604,0.00100000761449337,0.12280000373721123
605,0.001100008375942707,0.12329997844062746
606,0.00100000761449337,0.12250000145286322
607,0.0010999792721122503,0.12280000373721123
608,0.001100008375942707,0.12339997920207679
609,0.00100000761449337,0.12229999992996454
610,0.00100000761449337,0.12260000221431255
611,0.001200009137392044,0.12390001211315393
612,0.0010999792721122503,0.12250000145286322
613,0.00100000761449337,0.12260000221431255
614,0.0009999785106629133,0.1230000052601099
615,0.00100000761449337,0.12280000373721123
616,0.00100000761449337,0.12310000602155924
617,0.0011999800335615873,0.12100001913495362
618,0.0010999792721122503,0.13130001025274396
619,0.001100008375942707,0.12499999138526618
620,0.0010999792721122503,0.1230000052601099
621,0.00100000761449337,0.12330000754445791
622,0.001100008375942707,0.12229999992996454
623,0.00100000761449337,0.12229999992996454
624,0.0010999792721122503,0.1221999991685152
625,0.001100008375942707,0.12260000221431255
626,0.0009999785106629133,0.12209999840706587
627,0.001100008375942707,0.12199999764561653
628,0.001100008375942707,0.12199999764561653
629,0.0009999785106629133,0.12229999992996454
630,0.001100008375942707,0.12139999307692051
631,0.001100008375942707,0.12129999231547117
632,0.0009999785106629133,0.12060001608915627
633,0.0010999792721122503,0.1215000229422003
634,0.001100008375942707,0.13190001482143998
635,0.0010999792721122503,0.17240000306628644
636,0.0014999823179095984,0.12780001270584762
637,0.001100008375942707,0.12379998224787414
638,0.001100008375942707,0.12439998681657016
639,0.00100000761449337,0.12290000449866056
640,0.001100008375942707,0.12310000602155924
641,0.001100008375942707,0.13150001177564263
642,0.001200009137392044,0.13419997412711382
643,0.001100008375942707,0.12909999350085855
644,0.001100008375942707,0.12359998072497547
645,0.00100000761449337,0.12330000754445791
646,0.0009999785106629133,0.12240000069141388
647,0.00100000761449337,0.12270000297576189
648,0.0009999785106629133,0.12209999840706587
649,0.00100000761449337,0.13040000339969993
650,0.0011999800335615873,0.1230000052601099
651,0.00100000761449337,0.12209999840706587
652,0.0010999792721122503,0.12370001059025526
653,0.001100008375942707,0.12209999840706587
654,0.0009999785106629133,0.12110001989640296
655,0.001100008375942707,0.12330000754445791
656,0.0009999785106629133,0.12370001059025526
657,0.00100000761449337,0.12289997539483011
658,0.001100008375942707,0.12250000145286322
659,0.001100008375942707,0.12309997691772878
660,0.001100008375942707,0.12419998529367149
661,0.00100000761449337,0.12159999459981918
662,0.001100008375942707,0.1218999968841672
663,0.0011999800335615873,0.12240000069141388
664,0.00100000761449337,0.12389998300932348
665,0.001200009137392044,0.13050000416114926
666,0.0009999785106629133,0.12410001363605261
667,0.001100008375942707,0.12209999840706587
668,0.000900006853044033,0.12159999459981918
669,0.00100000761449337,0.1218999968841672
670,0.00100000761449337,0.12319997767917812
671,0.001100008375942707,0.1210999907925725
672,0.001100008375942707,0.12139999307692051
673,0.00100000761449337,0.12199999764561653
674,0.0011999800335615873,0.1230000052601099
675,0.00100000761449337,0.1210999907925725
676,0.00100000761449337,0.12209999840706587
677,0.001100008375942707,0.12169999536126852
678,0.00100000761449337,0.12199999764561653
679,0.001100008375942707,0.12129999231547117
680,0.0009999785106629133,0.1221999991685152
681,0.00100000761449337,0.12660000356845558
682,0.0011999800335615873,0.12410001363605261
683,0.0010999792721122503,0.12229999992996454
684,0.00100000761449337,0.12270000297576189
